age,major,gpa,application_order,study_time_week,daytime/evening_classes,attendance,extracurriculars,previous_qualification,displaced,entertainment_hours,work,average_sleep,mental_health
20,16,1.35,2,,1,,,1,1,,,,
20,6,2.493333333333333,2,,1,,,1,1,,,,
19,9,2.6399999999999997,1,,1,,,1,0,,,,
20,6,2.225,2,,1,,,1,0,,,,
20,2,0.0,3,,1,,,1,1,,,,
20,2,0.0,1,,1,,,1,1,,,,
27,6,2.8870129870129873,1,,1,,,16,1,,,,
18,6,3.223809523809524,2,,1,,,1,1,,,,
18,12,3.08875,1,,1,,,1,0,,,,
18,12,2.8517857142857137,1,,1,,,1,0,,,,
20,6,2.5916666666666663,1,,1,,,1,0,,,,
19,15,2.9,1,,1,,,1,1,,,,
20,10,2.3666666666666667,1,,1,,,1,0,,,,
18,12,2.75225,4,,1,,,1,1,,,,
22,5,2.16,1,,1,,,14,0,,,,
22,3,2.575,1,,0,,,1,0,,,,
25,17,2.35,1,,0,,,1,0,,,,
19,6,2.9307692307692306,1,,1,,,1,0,,,,
21,8,2.5285714285714285,1,,1,,,14,1,,,,
27,12,2.8834920634920636,1,,1,,,15,1,,,,
18,12,2.5533333333333332,4,,1,,,1,1,,,,
18,11,1.04,3,,1,,,1,0,,,,
19,13,0.0,1,,1,,,1,1,,,,
35,17,2.31,1,,0,,,1,0,,,,
23,6,2.7649999999999997,1,,1,,,1,0,,,,
28,12,1.1916666666666667,1,,1,,,1,0,,,,
19,7,2.4666666666666663,1,,1,,,1,1,,,,
19,15,2.4916666666666663,1,,1,,,1,0,,,,
20,14,2.3600000000000003,2,,1,,,1,1,,,,
21,14,2.375,1,,1,,,1,1,,,,
18,5,2.7166666666666663,3,,1,,,1,1,,,,
22,5,2.9666666666666663,5,,1,,,1,1,,,,
21,6,1.2285714285714286,3,,1,,,1,1,,,,
38,13,1.2666666666666666,1,,1,,,3,0,,,,
20,2,0.0,1,,1,,,1,1,,,,
19,2,0.0,4,,1,,,1,1,,,,
24,7,0.0,1,,1,,,1,0,,,,
19,5,0.0,3,,1,,,1,1,,,,
19,12,2.772222222222222,1,,1,,,1,1,,,,
19,9,2.4200000000000004,1,,1,,,1,0,,,,
31,7,0.0,1,,1,,,3,0,,,,
19,14,2.661904761904762,1,,1,,,1,1,,,,
22,5,2.3566666666666665,1,,1,,,1,1,,,,
25,6,0.0,1,,1,,,1,0,,,,
18,12,1.6142857142857143,1,,1,,,1,1,,,,
30,12,0.0,1,,1,,,3,1,,,,
18,12,3.12675,1,,1,,,1,0,,,,
18,15,2.8166666666666664,1,,1,,,1,1,,,,
18,15,0.0,6,,1,,,1,0,,,,
18,10,2.4,1,,1,,,1,1,,,,
25,14,2.5285714285714285,1,,1,,,1,0,,,,
18,7,2.5,1,,1,,,1,0,,,,
18,2,0.0,5,,1,,,1,0,,,,
19,9,2.3,4,,1,,,1,1,,,,
25,13,2.6075,1,,1,,,12,0,,,,
19,12,2.4899999999999998,3,,1,,,1,1,,,,
31,17,2.425,1,,0,,,14,0,,,,
20,12,2.67625,3,,1,,,1,1,,,,
33,12,2.35,1,,1,,,1,1,,,,
24,6,2.4,1,,1,,,14,0,,,,
18,10,2.4916666666666663,4,,1,,,1,1,,,,
19,12,2.6685,2,,1,,,1,1,,,,
20,12,2.720625,4,,1,,,1,1,,,,
33,12,2.0,1,,1,,,1,0,,,,
24,7,1.45,1,,1,,,1,0,,,,
24,17,0.0,1,,0,,,12,0,,,,
18,6,2.414285714285714,1,,1,,,1,1,,,,
18,11,2.197142857142857,2,,1,,,1,1,,,,
22,6,2.958241758241758,1,,1,,,1,1,,,,
18,15,2.3566666666666665,1,,1,,,1,1,,,,
21,2,2.4666666666666663,1,,1,,,1,1,,,,
38,17,2.3333333333333335,1,,0,,,1,1,,,,
29,10,2.5945378151260505,1,,1,,,1,0,,,,
20,8,2.275,1,,1,,,14,1,,,,
18,11,0.0,1,,1,,,1,1,,,,
37,17,2.5096153846153846,1,,0,,,1,0,,,,
20,9,2.44,3,,1,,,1,0,,,,
20,8,2.5,1,,1,,,1,1,,,,
40,7,2.3166666666666664,1,,1,,,1,0,,,,
44,3,2.3333333333333335,1,,0,,,1,0,,,,
21,9,2.242857142857143,1,,1,,,1,0,,,,
21,5,2.655357142857143,1,,1,,,14,0,,,,
18,12,2.6107500000000003,6,,1,,,1,1,,,,
18,12,2.5785714285714283,5,,1,,,1,1,,,,
27,4,2.8,1,,1,,,1,0,,,,
38,5,0.0,1,,1,,,12,0,,,,
18,8,2.6266666666666665,1,,1,,,1,0,,,,
19,11,2.42,4,,1,,,1,1,,,,
18,8,2.704761904761905,1,,1,,,1,1,,,,
19,15,2.1666666666666665,1,,1,,,1,0,,,,
44,14,1.4,1,,1,,,1,0,,,,
26,6,2.25,1,,1,,,14,1,,,,
24,8,2.3333333333333335,1,,1,,,1,0,,,,
27,4,0.0,1,,1,,,1,1,,,,
27,4,0.0,1,,1,,,1,0,,,,
25,5,2.393846153846154,1,,1,,,1,1,,,,
21,4,2.3535714285714286,1,,1,,,1,1,,,,
19,2,0.0,1,,1,,,1,1,,,,
20,5,2.38,2,,1,,,1,1,,,,
20,7,1.05,1,,1,,,14,0,,,,
20,7,0.0,5,,1,,,1,1,,,,
18,7,2.84,1,,1,,,1,0,,,,
19,2,2.497272727272727,1,,1,,,1,0,,,,
22,8,1.2666666666666666,1,,1,,,14,1,,,,
19,14,2.942857142857143,4,,1,,,1,1,,,,
18,12,2.571714285714285,4,,1,,,1,1,,,,
20,10,2.45,2,,1,,,1,1,,,,
18,2,0.0,1,,1,,,1,1,,,,
36,15,3.1785714285714284,1,,1,,,1,0,,,,
19,9,2.175,1,,1,,,1,0,,,,
21,9,2.5236363636363635,1,,1,,,16,0,,,,
26,9,0.0,1,,1,,,1,1,,,,
29,4,2.8333333333333335,1,,1,,,1,0,,,,
26,11,2.8791666666666664,1,,1,,,14,0,,,,
27,12,0.0,1,,1,,,3,0,,,,
32,9,2.2333333333333334,1,,1,,,1,0,,,,
23,16,2.625,3,,1,,,1,1,,,,
24,9,2.05,1,,1,,,1,0,,,,
19,15,2.792857142857143,2,,1,,,1,1,,,,
25,4,2.3666666666666663,1,,1,,,1,1,,,,
19,11,2.08,6,,1,,,1,1,,,,
20,15,0.0,3,,1,,,1,0,,,,
33,11,2.4228571428571426,1,,1,,,1,0,,,,
35,17,2.2800000000000002,1,,0,,,1,0,,,,
23,9,2.2399999999999998,1,,1,,,1,1,,,,
19,12,2.8225714285714285,1,,1,,,1,1,,,,
21,14,2.505,1,,1,,,1,0,,,,
21,5,2.4666666666666663,5,,1,,,1,1,,,,
27,12,3.114,1,,1,,,1,0,,,,
19,9,2.3,3,,1,,,1,1,,,,
28,12,3.0025396825396826,2,,1,,,3,0,,,,
25,9,2.25,1,,1,,,1,0,,,,
42,10,0.0,1,,1,,,12,0,,,,
27,17,2.725,1,,0,,,3,0,,,,
23,5,1.125,1,,1,,,1,1,,,,
18,11,2.3476190476190473,3,,1,,,1,1,,,,
26,12,2.615142857142857,1,,1,,,1,0,,,,
18,9,0.0,4,,1,,,1,0,,,,
29,17,2.45,1,,0,,,1,0,,,,
22,6,0.0,1,,1,,,1,1,,,,
21,12,2.5458333333333334,1,,1,,,1,1,,,,
19,12,2.7025714285714284,3,,1,,,1,1,,,,
18,10,2.5,1,,1,,,1,1,,,,
18,6,2.6666666666666665,3,,1,,,1,1,,,,
40,4,2.6133333333333333,1,,1,,,12,0,,,,
20,11,1.2333333333333334,3,,1,,,1,1,,,,
18,12,2.4576000000000002,3,,1,,,1,1,,,,
31,3,2.561904761904762,2,,0,,,3,0,,,,
18,9,2.43,2,,1,,,1,0,,,,
22,14,2.2976190476190474,2,,1,,,1,1,,,,
38,9,0.0,1,,1,,,12,0,,,,
33,17,0.0,1,,0,,,3,0,,,,
19,7,2.33,3,,1,,,1,0,,,,
18,14,0.0,1,,1,,,1,0,,,,
18,7,2.42,5,,1,,,1,0,,,,
27,17,2.5333333333333337,1,,0,,,1,1,,,,
26,11,2.526190476190476,1,,1,,,1,0,,,,
19,12,2.6310158730158735,6,,1,,,1,1,,,,
44,12,2.4699999999999998,1,,1,,,1,0,,,,
19,9,2.35,2,,1,,,1,1,,,,
20,5,0.0,1,,1,,,1,1,,,,
24,4,2.861616161616162,1,,1,,,12,0,,,,
31,17,2.335714285714286,1,,0,,,1,0,,,,
25,5,2.6,1,,1,,,1,1,,,,
19,15,0.0,4,,1,,,1,1,,,,
18,12,2.863428571428571,3,,1,,,1,1,,,,
19,6,2.4666666666666663,1,,1,,,1,1,,,,
19,12,2.375,3,,1,,,1,1,,,,
19,9,1.1,1,,1,,,1,1,,,,
24,14,2.2166666666666663,1,,1,,,1,0,,,,
20,10,2.7166666666666663,1,,1,,,1,0,,,,
18,11,2.888095238095238,1,,1,,,1,0,,,,
18,10,2.761904761904762,1,,1,,,1,0,,,,
21,6,2.1833333333333336,1,,1,,,1,1,,,,
28,12,0.0,1,,1,,,3,0,,,,
18,9,2.3571428571428568,1,,1,,,1,0,,,,
18,16,2.45,1,,1,,,1,0,,,,
18,10,2.55,1,,1,,,1,0,,,,
18,9,2.34,2,,1,,,1,1,,,,
19,9,2.295238095238095,1,,1,,,1,1,,,,
19,12,2.8751944444444444,1,,1,,,1,0,,,,
20,10,2.29,1,,1,,,1,0,,,,
34,3,2.4476190476190474,1,,0,,,1,0,,,,
39,12,2.432,1,,1,,,1,1,,,,
19,12,2.6854999999999998,3,,1,,,1,1,,,,
24,5,3.0666666666666664,1,,1,,,1,1,,,,
18,15,0.0,1,,1,,,1,1,,,,
19,8,1.05,1,,1,,,1,1,,,,
18,9,2.2800000000000002,1,,1,,,1,0,,,,
20,9,2.46,2,,1,,,1,1,,,,
19,12,2.543611111111111,6,,1,,,1,1,,,,
19,8,2.46,1,,1,,,1,1,,,,
19,4,2.5916666666666663,1,,1,,,1,0,,,,
41,17,2.075,1,,0,,,1,1,,,,
19,12,2.6181746031746034,2,,1,,,1,0,,,,
19,11,2.35,3,,1,,,1,0,,,,
23,12,0.0,1,,1,,,3,1,,,,
18,7,2.8085714285714287,1,,1,,,1,0,,,,
19,9,2.44,1,,1,,,1,0,,,,
20,4,2.8666666666666663,1,,1,,,14,1,,,,
35,6,2.2,1,,1,,,1,0,,,,
34,14,0.0,2,,1,,,12,0,,,,
19,5,2.4708333333333337,1,,1,,,1,1,,,,
22,10,2.3899999999999997,1,,1,,,1,1,,,,
20,5,2.65,3,,1,,,1,0,,,,
27,17,2.5,1,,0,,,1,0,,,,
30,7,0.0,1,,1,,,1,0,,,,
34,7,1.1,1,,1,,,1,0,,,,
20,11,1.05,1,,1,,,1,1,,,,
18,5,2.5,1,,1,,,1,1,,,,
26,8,0.0,1,,1,,,1,0,,,,
26,17,2.48,1,,0,,,1,0,,,,
26,9,1.05,2,,1,,,1,0,,,,
31,17,0.0,1,,0,,,1,0,,,,
20,2,2.8916666666666666,3,,1,,,1,1,,,,
19,15,2.433333333333333,1,,1,,,1,1,,,,
23,14,0.0,1,,1,,,1,1,,,,
20,12,1.3,6,,1,,,1,1,,,,
20,12,3.067111111111111,1,,1,,,1,0,,,,
29,3,0.0,1,,0,,,1,1,,,,
20,15,2.4916666666666663,4,,1,,,1,1,,,,
24,12,2.66,1,,1,,,1,0,,,,
37,13,0.0,1,,1,,,12,0,,,,
18,12,0.0,5,,1,,,1,1,,,,
18,2,0.0,2,,1,,,1,1,,,,
18,12,2.711428571428572,1,,1,,,1,0,,,,
41,7,2.896969696969697,1,,1,,,14,0,,,,
35,4,2.2333333333333334,1,,1,,,1,0,,,,
19,11,0.0,1,,1,,,1,0,,,,
18,2,0.0,1,,1,,,1,1,,,,
48,12,2.3475,1,,1,,,1,0,,,,
19,12,2.4366666666666665,1,,1,,,1,1,,,,
30,4,2.2833333333333337,1,,1,,,14,1,,,,
51,15,0.0,1,,1,,,1,0,,,,
18,6,2.9333333333333336,1,,1,,,1,0,,,,
18,2,0.0,1,,1,,,1,1,,,,
18,2,0.0,1,,1,,,1,1,,,,
18,12,2.6870000000000003,5,,1,,,1,1,,,,
18,8,1.35,1,,1,,,1,1,,,,
18,2,0.0,1,,1,,,1,1,,,,
23,2,2.367647058823529,1,,1,,,1,1,,,,
19,5,2.15,1,,1,,,1,1,,,,
21,6,2.35,1,,1,,,1,0,,,,
18,15,2.37,1,,1,,,1,1,,,,
18,2,0.0,1,,1,,,1,1,,,,
21,6,2.85,1,,1,,,16,1,,,,
20,15,2.6,1,,1,,,1,0,,,,
24,6,2.4555555555555557,1,,1,,,1,0,,,,
18,8,2.9125,1,,1,,,1,1,,,,
18,12,2.6233333333333335,1,,1,,,1,1,,,,
19,15,2.45,1,,1,,,1,1,,,,
20,10,2.75,1,,1,,,14,1,,,,
18,12,2.9539642857142856,6,,1,,,1,1,,,,
18,12,2.588857142857143,6,,1,,,1,1,,,,
19,16,2.3333333333333335,1,,1,,,1,1,,,,
19,12,2.853333333333333,1,,1,,,1,1,,,,
18,14,2.7,2,,1,,,1,1,,,,
20,12,2.49675,2,,1,,,1,1,,,,
18,13,2.874107142857143,2,,1,,,1,1,,,,
18,3,1.0666666666666667,3,,0,,,1,0,,,,
18,16,2.7600000000000002,1,,1,,,1,1,,,,
18,12,2.69,4,,1,,,1,1,,,,
18,12,2.52,5,,1,,,1,1,,,,
20,12,2.542321428571429,4,,1,,,1,1,,,,
22,5,2.3600000000000003,2,,1,,,1,1,,,,
20,14,2.6799999999999997,1,,1,,,1,0,,,,
20,6,2.77,1,,1,,,14,1,,,,
18,10,2.7833333333333337,2,,1,,,1,1,,,,
18,16,2.2800000000000002,1,,1,,,1,0,,,,
18,9,2.57,3,,1,,,1,0,,,,
18,14,1.4,1,,1,,,1,0,,,,
19,10,2.7875,1,,1,,,1,0,,,,
19,6,2.5214285714285714,1,,1,,,1,1,,,,
18,15,2.592857142857143,2,,1,,,1,0,,,,
18,5,2.48,1,,1,,,1,0,,,,
18,12,2.9979682539682537,3,,1,,,1,1,,,,
18,12,2.6248750000000003,4,,1,,,1,1,,,,
19,14,2.6904761904761907,1,,1,,,1,1,,,,
18,10,2.225,2,,1,,,1,1,,,,
25,12,2.6734999999999998,1,,1,,,12,0,,,,
19,12,2.5634047619047617,4,,1,,,1,1,,,,
18,12,2.780607142857143,6,,1,,,1,1,,,,
19,8,2.58,1,,1,,,1,1,,,,
18,12,2.7366666666666664,1,,1,,,1,0,,,,
24,6,2.5,1,,1,,,1,0,,,,
21,15,2.4,2,,1,,,1,1,,,,
18,11,2.5738095238095235,2,,1,,,1,1,,,,
18,10,2.6333333333333333,1,,1,,,1,1,,,,
20,5,2.95,1,,1,,,1,0,,,,
19,5,2.4066666666666667,1,,1,,,1,1,,,,
19,15,2.7,2,,1,,,1,1,,,,
30,12,2.9655357142857146,4,,1,,,1,1,,,,
18,12,2.807,1,,1,,,1,0,,,,
18,6,2.5,1,,1,,,1,1,,,,
18,15,2.666666666666667,1,,1,,,1,1,,,,
20,12,2.41025,1,,1,,,1,0,,,,
19,11,0.0,1,,1,,,1,0,,,,
19,11,0.0,2,,1,,,1,1,,,,
19,2,0.0,1,,1,,,1,1,,,,
18,11,2.4285714285714284,4,,1,,,1,1,,,,
17,12,2.492,4,,1,,,1,1,,,,
19,16,2.533333333333333,1,,1,,,1,1,,,,
18,10,2.3333333333333335,4,,1,,,1,1,,,,
25,12,2.9611428571428573,1,,1,,,3,0,,,,
19,10,2.2314285714285713,1,,1,,,1,1,,,,
24,6,2.6125,1,,1,,,16,1,,,,
19,10,2.55,1,,1,,,1,1,,,,
20,12,0.0,1,,1,,,1,0,,,,
20,14,2.68,1,,1,,,1,1,,,,
20,12,2.64375,2,,1,,,1,1,,,,
19,6,2.1583333333333337,1,,1,,,1,1,,,,
31,4,2.727972027972028,1,,1,,,4,1,,,,
20,6,2.5333333333333337,1,,1,,,1,0,,,,
18,6,2.3933333333333335,3,,1,,,1,1,,,,
18,16,2.3916666666666666,1,,1,,,1,0,,,,
18,14,2.9066666666666667,4,,1,,,1,1,,,,
20,10,2.3625,1,,1,,,1,0,,,,
20,6,2.6976190476190474,1,,1,,,1,1,,,,
19,14,2.4325,2,,1,,,1,0,,,,
21,9,2.3600000000000003,1,,1,,,1,0,,,,
18,12,2.6379444444444444,4,,1,,,1,1,,,,
21,5,2.44,1,,1,,,1,1,,,,
19,12,2.5471428571428567,4,,1,,,1,1,,,,
20,10,2.6,1,,1,,,14,0,,,,
20,6,2.7285714285714286,1,,1,,,1,0,,,,
18,14,2.8,1,,1,,,1,1,,,,
18,9,2.375,1,,1,,,1,1,,,,
18,10,2.316666666666667,1,,1,,,1,1,,,,
21,6,2.6285714285714286,1,,1,,,14,1,,,,
18,12,2.793333333333334,1,,1,,,1,0,,,,
18,12,2.8282499999999997,1,,1,,,1,1,,,,
20,11,2.335,2,,1,,,1,1,,,,
32,12,2.9325,1,,1,,,2,0,,,,
34,17,0.0,1,,0,,,1,0,,,,
23,12,2.5662083333333334,2,,1,,,1,1,,,,
18,14,2.3449999999999998,5,,1,,,1,1,,,,
18,3,2.5,1,,0,,,1,0,,,,
34,2,0.0,1,,1,,,2,1,,,,
25,3,2.3083333333333336,1,,0,,,1,0,,,,
21,9,2.4,1,,1,,,1,0,,,,
20,11,0.0,1,,1,,,1,1,,,,
18,10,2.3,5,,1,,,1,1,,,,
18,6,2.6957142857142857,1,,1,,,1,1,,,,
18,15,2.619047619047619,1,,1,,,1,0,,,,
24,3,1.0,1,,0,,,1,1,,,,
32,9,2.1598901098901093,1,,1,,,1,0,,,,
24,11,2.161904761904762,1,,1,,,1,1,,,,
18,10,1.3833333333333333,1,,1,,,1,0,,,,
28,11,2.5457142857142854,1,,1,,,1,0,,,,
18,16,2.3666666666666663,5,,1,,,1,1,,,,
24,16,0.0,1,,1,,,3,1,,,,
19,6,2.7600000000000002,1,,1,,,1,0,,,,
44,3,2.9,1,,0,,,1,0,,,,
18,6,2.6333333333333337,3,,1,,,1,1,,,,
18,2,0.0,1,,1,,,1,1,,,,
22,15,0.0,6,,1,,,1,0,,,,
18,16,2.5,1,,1,,,1,0,,,,
44,17,2.4200000000000004,1,,0,,,1,0,,,,
33,16,2.38,1,,1,,,12,0,,,,
32,16,0.0,1,,1,,,1,0,,,,
35,4,0.0,1,,1,,,1,0,,,,
20,10,2.4785714285714286,1,,1,,,1,1,,,,
24,11,2.4799999999999995,1,,1,,,1,1,,,,
19,12,2.7765079365079366,1,,1,,,1,0,,,,
21,11,2.46,1,,1,,,1,1,,,,
19,15,2.75,2,,1,,,1,1,,,,
27,4,0.0,1,,1,,,1,1,,,,
30,16,0.0,1,,1,,,1,0,,,,
21,2,0.0,4,,1,,,1,1,,,,
19,5,2.3785714285714286,1,,1,,,1,1,,,,
34,17,2.325,1,,0,,,1,0,,,,
18,12,2.4741071428571426,1,,1,,,1,0,,,,
21,2,0.0,1,,1,,,1,1,,,,
17,2,0.0,2,,1,,,1,1,,,,
19,12,2.5933333333333337,1,,1,,,1,1,,,,
18,15,2.75,1,,1,,,1,1,,,,
19,12,2.8494464285714285,2,,1,,,1,1,,,,
45,11,1.2166666666666666,1,,1,,,1,0,,,,
26,6,2.4916666666666663,1,,1,,,1,1,,,,
51,17,0.0,2,,0,,,1,1,,,,
49,15,2.645238095238095,1,,1,,,12,0,,,,
22,12,2.8875,1,,1,,,1,0,,,,
22,9,2.0,1,,1,,,1,1,,,,
33,8,2.35,1,,1,,,3,0,,,,
20,14,2.31,1,,1,,,1,0,,,,
18,10,2.4166666666666665,4,,1,,,1,1,,,,
20,16,2.2666666666666666,5,,1,,,1,1,,,,
37,17,2.5028571428571427,1,,0,,,1,0,,,,
18,11,2.7166666666666663,1,,1,,,1,1,,,,
19,11,2.4666666666666663,3,,1,,,1,1,,,,
21,6,2.58,1,,1,,,14,1,,,,
20,12,2.562619047619047,2,,1,,,1,0,,,,
19,12,0.0,2,,1,,,1,1,,,,
20,13,2.4725,2,,1,,,1,1,,,,
18,12,2.8582142857142854,4,,1,,,1,1,,,,
19,12,2.6885714285714277,4,,1,,,1,1,,,,
18,10,2.1833333333333336,1,,1,,,1,0,,,,
18,10,2.361904761904762,1,,1,,,1,1,,,,
18,15,1.0,2,,1,,,1,1,,,,
19,12,2.650666666666667,6,,1,,,1,1,,,,
18,13,2.6276785714285715,2,,1,,,1,1,,,,
19,5,2.7666666666666666,1,,1,,,1,1,,,,
24,4,2.5482517482517486,1,,1,,,16,0,,,,
20,6,2.5,1,,1,,,14,0,,,,
21,9,2.4050000000000002,1,,1,,,1,1,,,,
20,6,2.5,1,,1,,,14,0,,,,
19,12,2.703809523809524,6,,1,,,1,1,,,,
19,13,2.6773214285714286,5,,1,,,1,1,,,,
18,12,2.6657142857142855,3,,1,,,1,1,,,,
19,6,2.5,1,,1,,,1,1,,,,
21,9,2.5799999999999996,4,,1,,,1,1,,,,
19,16,2.9,2,,1,,,1,1,,,,
18,11,2.6095238095238096,5,,1,,,1,1,,,,
17,5,2.55,5,,1,,,1,1,,,,
19,16,2.3666666666666663,4,,1,,,1,1,,,,
23,9,2.2333333333333334,6,,1,,,1,1,,,,
19,14,2.4611111111111112,1,,1,,,1,1,,,,
18,12,2.583333333333333,1,,1,,,1,1,,,,
20,14,2.708571428571429,1,,1,,,1,1,,,,
19,6,2.84,3,,1,,,1,1,,,,
18,10,2.7666666666666666,1,,1,,,1,1,,,,
19,10,2.914285714285714,2,,1,,,1,0,,,,
19,10,2.4,4,,1,,,1,1,,,,
18,12,2.8754999999999997,1,,1,,,1,1,,,,
18,12,2.5542857142857143,2,,1,,,1,1,,,,
19,12,2.83,5,,1,,,1,1,,,,
19,12,2.494285714285714,1,,1,,,1,0,,,,
19,12,2.83,1,,1,,,1,0,,,,
21,12,2.8119722222222223,2,,1,,,1,1,,,,
18,15,2.9523809523809526,3,,1,,,1,1,,,,
19,15,2.7452380952380953,1,,1,,,1,0,,,,
18,15,0.0,4,,1,,,1,0,,,,
30,3,0.0,1,,0,,,3,0,,,,
18,8,3.0166666666666666,1,,1,,,1,1,,,,
20,12,2.5266666666666664,3,,1,,,1,1,,,,
25,14,2.38,1,,1,,,12,0,,,,
18,12,2.8466666666666667,5,,1,,,1,1,,,,
21,6,2.353333333333333,3,,1,,,1,1,,,,
18,12,3.1399999999999997,1,,1,,,1,0,,,,
18,12,3.04,1,,1,,,1,1,,,,
29,16,3.193333333333333,1,,1,,,1,1,,,,
20,8,2.5419642857142857,1,,1,,,1,0,,,,
26,12,0.0,1,,1,,,3,0,,,,
21,10,2.44,2,,1,,,1,1,,,,
19,12,2.75625,1,,1,,,1,0,,,,
19,11,2.3833333333333333,2,,1,,,1,1,,,,
21,15,2.3633333333333333,1,,1,,,1,0,,,,
20,3,2.2800000000000002,1,,0,,,1,0,,,,
18,12,2.754625,6,,1,,,1,1,,,,
20,15,2.2666666666666666,2,,1,,,1,1,,,,
20,10,2.630357142857143,1,,1,,,1,0,,,,
18,12,2.556,1,,1,,,1,0,,,,
18,5,2.75,1,,1,,,1,1,,,,
18,15,2.6533333333333333,1,,1,,,1,1,,,,
18,6,2.33,1,,1,,,1,1,,,,
22,6,2.742857142857143,1,,1,,,14,1,,,,
19,6,2.8333333333333335,3,,1,,,14,1,,,,
19,4,2.9333333333333336,1,,1,,,1,1,,,,
18,13,3.1955555555555555,2,,1,,,1,1,,,,
20,10,2.2523809523809524,1,,1,,,1,1,,,,
18,16,2.225,1,,1,,,1,1,,,,
21,14,0.0,2,,1,,,1,1,,,,
19,10,2.4285714285714284,1,,1,,,1,0,,,,
18,12,2.56575,5,,1,,,1,1,,,,
18,15,2.7066666666666666,4,,1,,,1,1,,,,
18,2,0.0,1,,1,,,1,1,,,,
21,6,1.3,1,,1,,,1,1,,,,
19,9,2.3274999999999997,1,,1,,,1,0,,,,
19,9,2.44,1,,1,,,1,1,,,,
19,10,1.1285714285714286,3,,1,,,1,1,,,,
18,2,0.0,1,,1,,,1,0,,,,
19,11,1.0,1,,1,,,1,0,,,,
20,12,2.751111111111111,2,,1,,,1,1,,,,
18,12,2.5516666666666667,3,,1,,,1,1,,,,
19,2,0.0,1,,1,,,1,1,,,,
18,5,2.5916666666666663,1,,1,,,1,1,,,,
18,6,2.475,1,,1,,,1,0,,,,
19,10,2.425,1,,1,,,1,0,,,,
20,9,2.353333333333333,2,,1,,,1,1,,,,
19,12,2.6557142857142857,5,,1,,,1,1,,,,
18,12,2.722857142857143,3,,1,,,1,1,,,,
25,11,0.0,1,,1,,,1,0,,,,
18,5,2.3666666666666663,5,,1,,,1,1,,,,
19,15,2.4833333333333334,5,,1,,,1,1,,,,
19,13,2.640892857142857,2,,1,,,1,1,,,,
20,9,2.45,1,,1,,,1,0,,,,
18,12,2.5114285714285716,5,,1,,,1,1,,,,
20,6,2.4785714285714286,4,,1,,,1,1,,,,
21,10,2.545238095238095,1,,1,,,1,1,,,,
19,2,0.0,2,,1,,,1,1,,,,
42,3,2.533333333333333,1,,0,,,9,0,,,,
18,8,2.6566666666666667,1,,1,,,1,1,,,,
19,5,2.6233333333333335,1,,1,,,1,0,,,,
18,11,2.45,6,,1,,,1,1,,,,
21,6,2.9,1,,1,,,1,1,,,,
20,10,2.655357142857143,1,,1,,,1,0,,,,
20,16,2.7142857142857144,1,,1,,,1,1,,,,
21,6,2.4083333333333337,1,,1,,,14,1,,,,
19,12,2.740888888888889,4,,1,,,1,1,,,,
21,10,2.6272727272727274,1,,1,,,1,0,,,,
19,5,2.980952380952381,1,,1,,,1,1,,,,
19,12,3.0207,1,,1,,,1,0,,,,
18,2,0.0,2,,1,,,1,1,,,,
22,6,2.814285714285714,1,,1,,,14,1,,,,
21,16,2.753333333333333,2,,1,,,1,0,,,,
18,11,2.1333333333333337,4,,1,,,1,1,,,,
20,12,2.9131428571428577,4,,1,,,1,0,,,,
18,14,2.275,2,,1,,,1,1,,,,
20,10,0.0,1,,1,,,1,0,,,,
23,12,2.757166666666667,4,,1,,,1,1,,,,
18,15,3.0166666666666666,2,,1,,,1,1,,,,
20,10,2.666666666666667,1,,1,,,14,1,,,,
18,12,2.992571428571429,1,,1,,,1,1,,,,
20,9,2.32,6,,1,,,1,1,,,,
18,12,2.5200000000000005,2,,1,,,1,1,,,,
20,14,3.273809523809524,1,,1,,,1,1,,,,
19,12,2.742857142857143,5,,1,,,1,1,,,,
21,6,2.530952380952381,1,,1,,,14,0,,,,
33,5,2.6,1,,1,,,17,0,,,,
24,6,1.3,1,,1,,,1,0,,,,
20,10,2.475,1,,1,,,1,0,,,,
18,2,0.0,1,,1,,,1,1,,,,
18,5,2.933333333333333,4,,1,,,1,1,,,,
29,3,2.25,1,,0,,,6,0,,,,
18,12,2.8415584415584414,1,,1,,,1,0,,,,
19,15,2.538095238095238,3,,1,,,1,1,,,,
19,2,0.0,1,,1,,,1,1,,,,
18,10,2.13,1,,1,,,1,0,,,,
19,12,2.7313636363636364,1,,1,,,1,0,,,,
20,16,2.505384615384615,1,,1,,,1,0,,,,
19,10,2.2,2,,1,,,1,1,,,,
19,11,2.4583333333333335,1,,1,,,1,1,,,,
18,5,2.314285714285714,1,,1,,,1,0,,,,
18,12,2.68075,6,,1,,,1,1,,,,
19,11,2.4,1,,1,,,1,0,,,,
20,15,2.453333333333333,4,,1,,,1,0,,,,
18,2,0.0,1,,1,,,1,1,,,,
18,12,0.0,6,,1,,,1,1,,,,
35,4,3.2166666666666672,1,,1,,,1,0,,,,
18,7,2.2,1,,1,,,1,0,,,,
19,2,0.0,1,,1,,,1,1,,,,
19,15,2.4285714285714284,2,,1,,,1,1,,,,
20,9,2.275,2,,1,,,1,1,,,,
19,5,2.2,1,,1,,,1,1,,,,
19,9,2.1,3,,1,,,1,1,,,,
24,13,0.0,2,,1,,,1,0,,,,
